"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"YCR098C",0.0206803678866988,0.630968304921899,5.07085675729695,0.124430315254703,0.900974571757672,0.999436863219939,"YCR098C"
"YCR099C",0.700580927175854,0.35023176966406,4.43812372473817,0.0789143771977024,0.937100727555734,0.999436863219939,"YCR099C"
"YCR100C",0.611176598804244,0.350221894528224,5.07085675729273,0.0690656256508424,0.944937382424371,0.999436863219939,"YCR100C"
"YCR101C",0.429063400410701,-0.984977316634509,5.06978585794123,-0.19428381084216,0.845953661194332,0.999436863219939,"YCR101C"
"YCR102C",29.1077552636155,-0.843743317033801,1.58485122954176,-0.532380138467482,0.594462738414247,0.999436863219939,"YCR102C"
"YCR104W",0.772312045841021,-1.04000981158249,5.06956680575242,-0.205147668712521,0.837456754103455,0.999436863219939,"YCR104W"
"YCR105W",2.1702807702352,-0.230543791313716,3.0537336684869,-0.075495709954283,0.939820310758062,0.999436863219939,"YCR105W"
"YCR106W",15.4800717258311,-1.16244981665644,2.47905639253027,-0.468908178191935,0.639135270389746,0.999436863219939,"YCR106W"
"YCR107W",2.44988671699763,-3.67146842683521,2.66944440967128,-1.3753680029948,0.169017383609533,0.999436863219939,"YCR107W"
"YCR073W-A",9.29677948997607,-0.480047492613536,1.53215628026091,-0.313314965841336,0.754041381044972,0.999436863219939,"YCR073W-A"
"YEL001C",33.367253051081,0.409287815872919,0.909202321434519,0.450161428566476,0.652594046102558,0.999436863219939,"YEL001C"
"YEL002C",45.7376477476999,-0.2047018694725,1.00844424984599,-0.202987789859244,0.839144575825479,0.999436863219939,"YEL002C"
"YEL003W",9.66884816189934,0.0796067090547958,1.02075049117245,0.0779884112162988,0.937837271424562,0.999436863219939,"YEL003W"
"YEL004W",1.18206122854408,-0.333989781152858,3.46593446592456,-0.0963635592180086,0.923231832927597,0.999436863219939,"YEL004W"
"YEL005C",4.31424024887458,-1.41549915564823,1.99356819199455,-0.710032975712777,0.477683687501566,0.999436863219939,"YEL005C"
"YEL006W",15.0546394806332,4.68495046865931,1.93546779140951,2.42057785174895,0.015495860800347,0.650598670874556,"YEL006W"
"YEL007W",16.9392486333905,0.950005856849979,1.76468889843412,0.538341833335586,0.59034107545515,0.999436863219939,"YEL007W"
"YEL008W",0.32173724354649,1.82817469448685,5.0683341838292,0.360705239271661,0.718319807664933,0.999436863219939,"YEL008W"
"YEL009C",144.213963591065,0.800798650521374,0.518868476862724,1.54335575628588,0.122744482306402,0.999436863219939,"YEL009C"
"YEL011W",62.0610010821853,-2.93952303337574,1.86087370640766,-1.57964671286069,0.114187795205319,0.999436863219939,"YEL011W"
"YEL012W",19.6484798753485,-1.70308093209152,1.6092102600986,-1.05833337899994,0.289903480438565,0.999436863219939,"YEL012W"
"YEL013W",25.9853782879592,-0.677517300513914,1.29586587807008,-0.522829802049371,0.601092698496893,0.999436863219939,"YEL013W"
"YEL014C",1.7709844431779,-0.613648896806472,1.57076979326136,-0.390667620066951,0.696042935986246,0.999436863219939,"YEL014C"
"YEL015W",23.1125304154816,0.396238785342637,1.86843533163079,0.21206984188037,0.832052547271368,0.999436863219939,"YEL015W"
"YEL016C",24.4756905458553,0.477328143720686,1.57818494390471,0.302453869911907,0.762306094115676,0.999436863219939,"YEL016C"
"YEL017W",17.1423645078789,-1.32096926920348,1.41119568389998,-0.936063852996525,0.349240312654473,0.999436863219939,"YEL017W"
"YEL018W",2.0154866476852,-3.08345113406569,2.10237232539889,-1.46665321685142,0.14247041543257,0.999436863219939,"YEL018W"
"YEL019C",0.516208548598653,0.35021949536563,5.03257240264745,0.0695905527720561,0.944519556506994,0.999436863219939,"YEL019C"
"YEL020C",8.40511737463193,1.61087506403454,1.97456664472502,0.815811949593056,0.414607697711863,0.999436863219939,"YEL020C"
"YEL022W",46.4251146812499,0.481491637504274,1.1331467786572,0.424915506599113,0.670898270161525,0.999436863219939,"YEL022W"
"YEL023C",0.13686551113232,-0.204581149824707,5.07085675729693,-0.040344493961561,0.967818481584021,0.999436863219939,"YEL023C"
"YEL024W",8.40127139710743,-2.75640697902742,1.84576630979343,-1.49336726128451,0.135341077847905,0.999436863219939,"YEL024W"
"YEL025C",6.25322219426079,2.20226621194122,2.4995941446122,0.881049516253725,0.378291019845155,0.999436863219939,"YEL025C"
"YEL026W",88.8523946644889,0.723062595586335,0.631299925556812,1.14535510985304,0.252062085705676,0.999436863219939,"YEL026W"
"YEL027W",241.169821173233,0.403282374665656,0.287434417315557,1.40304135611887,0.160604506969173,0.999436863219939,"YEL027W"
"YEL028W",3.92319288686352,1.42778295564477,3.44942503600852,0.413919114269815,0.678933344926816,0.999436863219939,"YEL028W"
"YEL029C",16.3028065341096,1.03616272536976,1.81811126609498,0.569911613602873,0.568737647555136,0.999436863219939,"YEL029C"
"YEL030W",1.05124847578437,-2.52860532192214,3.20826370194717,-0.788153829246477,0.430606732019423,0.999436863219939,"YEL030W"
"YEL031W",82.7585690787117,1.02712718065538,0.930656026717405,1.10365930179192,0.269740956277596,0.999436863219939,"YEL031W"
"YEL032W",15.7629600505646,1.31394121354067,1.8913722127165,0.69470261046794,0.487241691757206,0.999436863219939,"YEL032W"
"YEL033W",64.1107542032691,-0.164705241394392,0.299135512031754,-0.550604106733097,0.581905093046077,0.999436863219939,"YEL033W"
"YEL035C",0.273564479128112,0.239278751243857,5.0708567572942,0.0471870460351036,0.962364151788578,0.999436863219939,"YEL035C"
"YEL036C",25.8824024032198,0.238022270687254,1.17890618819401,0.201900942645728,0.839994165127596,0.999436863219939,"YEL036C"
"YEL037C",43.4556854854196,1.74068365544713,1.03164918141311,1.68728254411331,0.0915490358672149,0.999436863219939,"YEL037C"
"YEL038W",22.293502991581,-1.04429394107116,1.09760121875829,-0.951432927755454,0.341384651666133,0.999436863219939,"YEL038W"
"YEL039C",5.85164656737982,-4.75284332335718,2.27727059384968,-2.0870788637035,0.0368810063166278,0.917167301567517,"YEL039C"
"YEL040W",32.2001562973912,-0.743357709605327,1.34466994530908,-0.552817970088906,0.580388062123054,0.999436863219939,"YEL040W"
"YEL041W",2.06534792470597,-2.37893421296108,4.17408606571493,-0.56992936310086,0.568725608436926,0.999436863219939,"YEL041W"
"YEL042W",63.049649050557,0.935206699561208,1.05400371856646,0.887289753430067,0.374922920770717,0.999436863219939,"YEL042W"
"YEL043W",23.5589146071895,2.89575940492172,1.70042918197344,1.70295795650897,0.0885759367235005,0.999436863219939,"YEL043W"
"YEL044W",11.8420831073624,-0.886235142629126,1.40989880570252,-0.628580674758098,0.529623615399258,0.999436863219939,"YEL044W"
"YEL045C",2.13452178825588,-0.624500037095792,1.28067220614461,-0.487634567299475,0.62580870639087,0.999436863219939,"YEL045C"
"YEL046C",68.9082689990292,-0.81609866790489,1.03877002357251,-0.785639409479866,0.432078769481986,0.999436863219939,"YEL046C"
"YEL047C",11.7135386125564,0.410144009879477,1.75111127205872,0.234219273454441,0.814814753068326,0.999436863219939,"YEL047C"
"YEL048C",0.37452071107542,-0.969517158953469,5.05904983706133,-0.191640167655798,0.848024076386359,0.999436863219939,"YEL048C"
"YEL050C",13.4052148423251,0.765338935757841,1.97708878620016,0.387103978890484,0.698679232087911,0.999436863219939,"YEL050C"
"YEL051W",44.9027281528349,0.093259206836151,0.782144217308613,0.119235308236452,0.905088934245082,0.999436863219939,"YEL051W"
"YEL052W",26.946990280107,0.258498978452246,1.32992202719489,0.194371529432805,0.845884980998853,0.999436863219939,"YEL052W"
"YEL053C",10.5208880875339,-5.52744066346835,2.24709701951586,-2.45981398019888,0.0139009045266436,0.63218061878007,"YEL053C"
"YEL054C",79.5775834697675,-0.302007021993158,0.325988772288614,-0.926433815106295,0.354220577638371,0.999436863219939,"YEL054C"
"YEL055C",56.0072456937401,0.982858917001104,0.895797523919527,1.09718869583457,0.272558913652482,0.999436863219939,"YEL055C"
"YEL056W",21.9335600829239,-1.2737556490829,1.41733539538237,-0.89869741010685,0.368813856900457,0.999436863219939,"YEL056W"
"YEL057C",1.37582375525573,2.68162615964418,2.28208857023074,1.17507540882738,0.239964547966173,0.999436863219939,"YEL057C"
"YEL058W",65.1308481074496,0.842523560545113,1.27151230887618,0.662615339752213,0.507576943206308,0.999436863219939,"YEL058W"
"YEL059W",4.2573029944638,0.453163370519614,2.70548716505022,0.167497882220115,0.866978313734523,0.999436863219939,"YEL059W"
"YEL060C",68.3104341175077,1.89762097617335,1.06742762926548,1.77775141297321,0.0754446915652874,0.999436863219939,"YEL060C"
"YEL061C",2.42609230249367,0.613483065296472,2.04727919005578,0.299657744911556,0.764438232861045,0.999436863219939,"YEL061C"
"YEL062W",2.09625929018608,0.487206219761179,3.067000553314,0.158854297967027,0.87378366831061,0.999436863219939,"YEL062W"
"YEL063C",11.5829897366608,-1.19899278037188,1.6871926771429,-0.710643660688628,0.47730508016569,0.999436863219939,"YEL063C"
"YEL064C",0.48471400706619,3.67962115029897,5.0541533472141,0.728039079448828,0.466589664277986,0.999436863219939,"YEL064C"
"YEL065W",57.4949619067787,1.77661783218026,1.26824031225476,1.40085267359281,0.161258133529267,0.999436863219939,"YEL065W"
"YEL066W",7.62805096986148,-2.36543548842472,2.05265827897124,-1.15237665843252,0.249166328353744,0.999436863219939,"YEL066W"
"YEL067C",2.38018831805202,-1.17217586620334,3.91762264205584,-0.299205914735122,0.764782936600754,0.999436863219939,"YEL067C"
"YEL068C",7.52245610452273,1.94031510607224,1.64461785049366,1.17979693914293,0.238080987217384,0.999436863219939,"YEL068C"
"YEL069C",0.339683472042886,-3.08304864008909,5.05881678779669,-0.609440659627422,0.542232394249986,0.999436863219939,"YEL069C"
"YEL070W",0.0118651426179761,0.520000715310598,5.07085675729695,0.10254691469293,0.91832257655275,0.999436863219939,"YEL070W"
"YEL071W",124.911308147913,0.217628483941529,0.68417773152189,0.318087645818922,0.750418454551365,0.999436863219939,"YEL071W"
"YEL072W",1.30163051656288,-4.47569282999555,4.22457810992104,-1.05944137226029,0.28939881626713,0.999436863219939,"YEL072W"
"YEL073C",4.03681405795458,0.350247400944781,3.23998909275498,0.108101413590551,0.913915246843778,0.999436863219939,"YEL073C"
"YER001W",10.9670287296427,-1.75041849481981,2.28624256402976,-0.765631137465352,0.443895811779513,0.999436863219939,"YER001W"
"YER002W",12.8349969446309,0.559499555377392,0.964607524893975,0.580028188603328,0.561895608689152,0.999436863219939,"YER002W"
"YER003C",38.6812762794301,-0.561884677248558,0.967057640465249,-0.581025012095698,0.561223596305376,0.999436863219939,"YER003C"
"YER004W",29.5305231944491,0.0990594251778474,0.818228936035066,0.121065658784771,0.903639029377954,0.999436863219939,"YER004W"
"YER005W",40.8371364629384,1.2051602189892,1.99662982538091,0.603597223516021,0.546111459205731,0.999436863219939,"YER005W"
"YER006W",55.7731757483384,0.283579559542957,0.930620850947138,0.304720831533427,0.760578782439652,0.999436863219939,"YER006W"
"YER007W",2.74544356298738,0.693944277781481,1.80537798739503,0.384376170877528,0.700699659424458,0.999436863219939,"YER007W"
"YER008C",46.0846229317022,0.0775282545104627,1.17818931082,0.0658028839665028,0.947534760141767,0.999436863219939,"YER008C"
"YER009W",61.483473731152,0.183942524106982,0.549048891505842,0.33502029956293,0.737609773371288,0.999436863219939,"YER009W"
"YER010C",23.2963234587192,1.078180423183,0.92949435201626,1.15996446976166,0.246063272280685,0.999436863219939,"YER010C"
"YER011W",2.05244774056801,5.74942606244374,3.31853604337903,1.73251879361525,0.0831812338814398,0.999436863219939,"YER011W"
"YER012W",63.8287517289255,-1.0796179921066,0.832727969957917,-1.2964834028106,0.194808994488606,0.999436863219939,"YER012W"
"YER013W",11.7861625739726,-0.744725546802721,1.69511986267494,-0.439335036536901,0.660418790679696,0.999436863219939,"YER013W"
"YER014W",3.59163922189559,5.28458344062906,2.75188236710068,1.92035223009797,0.0548134231658815,0.999436863219939,"YER014W"
"YER015W",0.825798723223574,4.60951522843804,5.05059423744525,0.912667898415391,0.361417232180217,0.999436863219939,"YER015W"
"YER016W",8.72553655579175,-1.51832391423293,2.06246345292046,-0.736170094109049,0.461627189684322,0.999436863219939,"YER016W"
"YER017C",24.6587704410624,0.155675317301798,1.53868994044113,0.101173935833471,0.919412386723545,0.999436863219939,"YER017C"
"YER018C",12.2195309217469,-0.430365179634687,1.13891400678375,-0.3778732872467,0.705524727414058,0.999436863219939,"YER018C"
"YER019W",37.0363213847787,0.0779707210267676,1.56315921015889,0.049880217267723,0.960217842010248,0.999436863219939,"YER019W"
"YER020W",23.5977634273529,-0.35932659005128,1.5522791123361,-0.23148323468098,0.816939408565677,0.999436863219939,"YER020W"
"YER021W",53.8793566148352,0.510854062473595,0.723058819337677,0.70651798831738,0.479866070178264,0.999436863219939,"YER021W"
"YER022W",14.185151493575,0.31541906974459,1.57236169063294,0.200602108041452,0.84100970960118,0.999436863219939,"YER022W"
"YER023W",74.2518278015041,0.891798915821214,0.65424450979038,1.36309728622247,0.172851851950046,0.999436863219939,"YER023W"
"YER024W",14.6872332953765,-0.0333175485829533,1.8405229331316,-0.0181022186592722,0.985557308008191,0.999436863219939,"YER024W"
"YER025W",54.3843942491586,-0.641707328725031,0.734711776242488,-0.873413697010404,0.382437627948529,0.999436863219939,"YER025W"
"YER026C",19.9546032704372,-0.645685440786126,0.998663866210273,-0.646549317175528,0.5179236691046,0.999436863219939,"YER026C"
"YER027C",19.0017484498479,1.5017064768489,1.51936484960755,0.988377793021071,0.322967659175608,0.999436863219939,"YER027C"
"YER028C",10.1422657835575,2.82697772887522,2.28604426242663,1.23662423135867,0.216226619681273,0.999436863219939,"YER028C"
"YER029C",15.4586386771065,-0.644735301948958,1.40131144902837,-0.460094222733996,0.645448590717575,0.999436863219939,"YER029C"
"YER030W",24.4099781885233,-0.604341610177825,0.786721142310029,-0.768177665091487,0.44238164081404,0.999436863219939,"YER030W"
"YER031C",42.9979717203387,-0.188329330737734,0.854719358046017,-0.220340546829635,0.825605944212609,0.999436863219939,"YER031C"
"YER032W",41.3247494931801,0.772647870281913,1.40503321750997,0.549914308539421,0.582378149681344,0.999436863219939,"YER032W"
"YER033C",10.1863871566332,6.13835709182123,2.01505235095202,3.04625191942092,0.00231713604491234,0.223157242087136,"YER033C"
"YER034W",1.66100215298375,-1.06355913877474,2.62229565747487,-0.40558322847504,0.68504885397582,0.999436863219939,"YER034W"
"YER035W",4.95476103415764,-1.78835299669916,1.38387343588816,-1.29228074643358,0.196259937159348,0.999436863219939,"YER035W"
"YER036C",59.442490425938,-0.510282378300332,0.735327796378565,-0.693952249341633,0.487712155049573,0.999436863219939,"YER036C"
"YER037W",7.98269391026884,-0.663841059093555,1.5996186224567,-0.414999581634044,0.678142209389286,0.999436863219939,"YER037W"
"YER038C",1.49227892192937,0.842569187074682,1.88123587570075,0.447880671402161,0.654239318563239,0.999436863219939,"YER038C"
"YER039C",1.15155042288905,-2.64709053661485,4.53393679514855,-0.583839311445038,0.559328427053765,0.999436863219939,"YER039C"
"YER040W",21.6785844617404,-1.65537891509509,1.79052772223257,-0.924520125849282,0.35521557791999,0.999436863219939,"YER040W"
"YER041W",3.8217214148811,-0.983407065191371,3.8896282887347,-0.252828031932911,0.800401104922278,0.999436863219939,"YER041W"
"YER042W",29.1515794670695,0.665798152730118,1.1786768936202,0.564869097149416,0.572162804435262,0.999436863219939,"YER042W"
"YER043C",108.558031989601,-1.77571941520852,0.76047468544157,-2.33501449713273,0.0195426634176248,0.698347371448426,"YER043C"
"YER044C",17.9821951048468,-0.434372078032712,1.62599172577489,-0.267142858814798,0.789359169720605,0.999436863219939,"YER044C"
"YER045C",12.8490574331055,1.65101322143758,2.2543854120002,0.732356238932863,0.463951161482813,0.999436863219939,"YER045C"
"YER046W",3.82125110848949,-2.1883755727834,2.41639024906312,-0.905638306408443,0.36512732641525,0.999436863219939,"YER046W"
"YER047C",1.93087455543799,-2.08575659683861,3.14469279771989,-0.663262433249734,0.507162491918491,0.999436863219939,"YER047C"
"YER048C",27.7242419066054,0.134357505321654,0.970224434371532,0.138480850988549,0.889860402497428,0.999436863219939,"YER048C"
"YER049W",25.3491849656237,-1.94245152902993,1.23161686472532,-1.5771556761389,0.114759708915967,0.999436863219939,"YER049W"
"YER050C",10.1772914463856,-0.898177629654038,1.36912158475907,-0.656024738527584,0.511808207113614,0.999436863219939,"YER050C"
"YER051W",4.40067323515901,-4.30082627874371,2.70651673899862,-1.58906324752122,0.112046114224539,0.999436863219939,"YER051W"
"YER052C",48.0093681975909,1.00293202141832,1.45273536846047,0.690374890838633,0.489958462748256,0.999436863219939,"YER052C"
"YER053C",100.588255739077,0.00906267634685157,1.26949761585706,0.00713878957601131,0.994304118393742,0.999436863219939,"YER053C"
"YER054C",14.1478326629538,0.376354077195394,2.10495804649533,0.178794098923733,0.858099378999361,0.999436863219939,"YER054C"
"YER055C",51.5291800095506,-0.441003892769431,0.999340063673695,-0.441295119449377,0.658999358938889,0.999436863219939,"YER055C"
"YER056C",39.53241161139,-0.0542716609025957,1.55670738971191,-0.0348631099596949,0.972188896707054,0.999436863219939,"YER056C"
"YER057C",41.5955588899736,-0.863806893185061,0.563120274574349,-1.53396517970871,0.125038219268228,0.999436863219939,"YER057C"
"YER058W",2.79653829873285,1.23352523038511,1.80500912157434,0.683390025923649,0.494360420876286,0.999436863219939,"YER058W"
"YER059W",13.2159423493635,-1.37731927946365,1.91882333665953,-0.717793688011641,0.472884505844671,0.999436863219939,"YER059W"
"YER060W",31.5678022081009,0.574054751561519,1.63179848201257,0.351792674088968,0.724993753052544,0.999436863219939,"YER060W"
"YER061C",12.1415673453663,6.34725431270409,2.58846185774757,2.45213360734137,0.014201192147314,0.63218061878007,"YER061C"
"YER062C",262.48524267562,0.620093526102353,0.599962801921208,1.03355328716494,0.301345046911846,0.999436863219939,"YER062C"
"YER063W",16.4238431164612,-0.0160811186419366,0.843885848419794,-0.0190560354484544,0.984796403684425,0.999436863219939,"YER063W"
"YER064C",14.851814822091,1.21875384241542,1.41805308904205,0.859455722661792,0.390089138249352,0.999436863219939,"YER064C"
"YER065C",1.30170226422404,-1.63588616246682,4.3156182217533,-0.379061835039294,0.704641946329039,0.999436863219939,"YER065C"
"YER066W",1.25716583406346,-4.00800163651705,5.05703418081149,-0.792559728333474,0.428034379726248,0.999436863219939,"YER066W"
"YER068W",15.7291748246914,-0.997348667913188,1.34772290276707,-0.740025019880189,0.459284812943062,0.999436863219939,"YER068W"
"YER069W",37.7709080647389,5.23839514790803,1.80831453181899,2.89683849558999,0.00376943752016855,0.335423679033506,"YER069W"
"YER070W",192.461226562889,-0.131587909413249,1.52608112376287,-0.0862260251858641,0.931286742642074,0.999436863219939,"YER070W"
"YER071C",4.30606718887408,0.661968039382749,1.68940487755293,0.391835046872598,0.69518009787025,0.999436863219939,"YER071C"
"YER072W",49.7102773532813,0.455461198818911,0.835895461850217,0.544878181071552,0.585837303541298,0.999436863219939,"YER072W"
"YER073W",32.627590678876,0.698562878826916,1.6719085740911,0.417823611680845,0.676076086143666,0.999436863219939,"YER073W"
"YER074W",123.821033467539,-0.336335803878474,0.336204259956293,-1.00039126191381,0.317121197047694,0.999436863219939,"YER074W"
"YER075C",66.3112294214848,-1.24687341264899,1.29981727757367,-0.959268224974281,0.337423638383484,0.999436863219939,"YER075C"
"YER076C",17.2733869354758,4.43589908159534,2.61945005633153,1.69344671064571,0.0903704701147742,0.999436863219939,"YER076C"
"YER077C",2.78872649734824,-0.564582233346129,3.12817077795343,-0.18048318759486,0.856773252022005,0.999436863219939,"YER077C"
"YER078C",12.0003501740612,-6.78444125521361,2.07452281731485,-3.27036232071672,0.00107409813438603,0.121749015500633,"YER078C"
"YER079W",16.1033916603564,0.410457257837704,1.62917672249675,0.251941518786659,0.801086267078096,0.999436863219939,"YER079W"
"YER080W",19.9448927335709,-0.0466985127986154,1.28198882726859,-0.0364266144956281,0.970942192959206,0.999436863219939,"YER080W"
"YER081W",36.1937346376927,0.0987874540931095,1.1868073772602,0.0832379845170539,0.933662310244856,0.999436863219939,"YER081W"
"YER082C",8.73435227208038,1.0294952290031,1.39052386509945,0.74036501986211,0.459078538016104,0.999436863219939,"YER082C"
"YER083C",21.4816921388958,0.149803494207296,1.33165571886847,0.112494162030548,0.910431598387203,0.999436863219939,"YER083C"
"YER084W",0.294630491094339,0.46120783224386,5.07085675729288,0.0909526445566723,0.927530219193757,0.999436863219939,"YER084W"
"YER086W",54.3061831822897,-0.190817780248693,1.23394244543111,-0.154640745972577,0.877104545723752,0.999436863219939,"YER086W"
"YER087W",3.54904760412404,2.70277939597115,3.27842583988146,0.82441376684271,0.40970449514414,0.999436863219939,"YER087W"
"YER088C",82.3369012204176,-1.18492229052028,1.05338707902159,-1.12486882943435,0.260644622333787,0.999436863219939,"YER088C"
"YER089C",40.5593993887741,-0.721786464708036,1.1009816959283,-0.655584436487348,0.512091542061932,0.999436863219939,"YER089C"
"YER090W",75.9374046518125,0.0537478756610405,0.946850071599342,0.0567649274929599,0.954732452674578,0.999436863219939,"YER090W"
"YER091C",61.0397658914051,-2.4090596199546,1.16371360237537,-2.0701482005858,0.0384384682996711,0.920362040171242,"YER091C"
"YER092W",22.0795373843558,0.729715981907784,1.37584439899822,0.530376823454094,0.595850691827307,0.999436863219939,"YER092W"
"YER093C",29.014166679434,1.6517617145079,1.22530571582042,1.34804048751371,0.17764536083024,0.999436863219939,"YER093C"
"YER094C",57.0913686666471,1.03594062795157,0.814238432555496,1.27228166410699,0.203273060995752,0.999436863219939,"YER094C"
"YER095W",19.3089109152223,-0.809203900603027,2.35123613735412,-0.344161051179503,0.730725171741591,0.999436863219939,"YER095W"
"YER096W",0.0751708941501615,0.689719336083214,5.07085675729695,0.13601633197205,0.891808369906095,0.999436863219939,"YER096W"
"YER097W",0.235283189555225,-1.36063994392696,4.21521129008718,-0.322792821115931,0.746852150149894,0.999436863219939,"YER097W"
"YER098W",7.65562747113177,-2.66884652587174,2.29089921092112,-1.16497771405607,0.2440280139294,0.999436863219939,"YER098W"
"YER099C",12.2616557628642,-0.0073770741437158,1.73522154131816,-0.00425137307718748,0.99660790527772,0.999436863219939,"YER099C"
"YER100W",12.7020048060669,0.241239719934948,1.41002903431763,0.17108847694877,0.864154196346963,0.999436863219939,"YER100W"
"YER101C",3.00810102171705,2.44855705757139,3.19097751731389,0.767337608706359,0.442880813328074,0.999436863219939,"YER101C"
"YER102W",132.164121690524,0.0224844807260924,0.404693970447673,0.0555592184909997,0.955692953223801,0.999436863219939,"YER102W"
"YER103W",47.8631440991953,-1.05536173725441,1.61904482387961,-0.651842198368243,0.514502976137224,0.999436863219939,"YER103W"
"YER104W",0.699742408922139,-1.81226451476392,5.06413316199505,-0.357862729275067,0.720446043764013,0.999436863219939,"YER104W"
"YER105C",39.0996571808085,-0.967470967258392,1.22929908813264,-0.787010237458176,0.431275873271445,0.999436863219939,"YER105C"
"YER107C",32.8629111183726,-0.0947706231129649,1.62284126544448,-0.0583979623460019,0.953431637816614,0.999436863219939,"YER107C"
"YER110C",68.7390096572698,1.00180402367528,0.913867117742383,1.09622504653645,0.272980301264754,0.999436863219939,"YER110C"
"YER111C",14.8252303289486,1.06596645279445,1.88743171693458,0.564770869976536,0.572229622984608,0.999436863219939,"YER111C"
"YER112W",16.9815829805869,-1.28937675778688,1.12988196157579,-1.14116058281757,0.253803104071218,0.999436863219939,"YER112W"
"YER113C",7.22081030802285,-2.71853498370021,2.44421799944529,-1.11223098116337,0.266038850457101,0.999436863219939,"YER113C"
"YER114C",9.82832407538913,0.736602397771755,2.05894320562818,0.357757511600238,0.720524789639666,0.999436863219939,"YER114C"
"YER115C",7.57275053337678,-1.57745797328736,1.99310751445946,-0.791456538015799,0.42867762862349,0.999436863219939,"YER115C"
"YER116C",3.30233769160507,2.12454794449487,3.08447377961341,0.688787811566726,0.490956806884151,0.999436863219939,"YER116C"
"YER117W",210.362552336626,-0.157809520083066,0.363862496646452,-0.433706473015277,0.664501605496593,0.999436863219939,"YER117W"
"YER118C",14.9245351200392,1.68429190858286,1.707315283067,0.986514866520273,0.323880523654304,0.999436863219939,"YER118C"
"YER119C",33.2127716213642,1.65645064849462,1.72717577262313,0.959051577002439,0.337532762790054,0.999436863219939,"YER119C"
"YER120W",68.3644708638224,0.0664110196627553,0.526326035987778,0.126178480869028,0.899590644987993,0.999436863219939,"YER120W"
"YER121W",5.55963528116922,0.566494011714354,2.04921031876463,0.276445031789546,0.78220627336072,0.999436863219939,"YER121W"
"YER122C",39.8476751208553,-0.315699321719141,0.858206007583363,-0.367859603556172,0.712977923042139,0.999436863219939,"YER122C"
"YER123W",7.50820736765317,0.225630089634439,1.98899601526883,0.1134391863545,0.909682373983785,0.999436863219939,"YER123W"
"YER124C",32.2541474064621,-0.043921257683292,2.35533450590754,-0.0186475668628515,0.985122256552549,0.999436863219939,"YER124C"
"YER125W",49.368899149622,-0.555399028599797,1.07435740086029,-0.516959280175353,0.605184584412156,0.999436863219939,"YER125W"
"YER126C",20.3856687865357,0.229742209205885,1.07876762516339,0.212967282153178,0.831352482322066,0.999436863219939,"YER126C"
"YER127W",5.6472954563553,-1.26195164885332,1.55240343579415,-0.812901865427629,0.41627432491554,0.999436863219939,"YER127W"
"YER128W",2.162946430124,2.87396143637732,3.37627222284286,0.851223256505486,0.394645346221391,0.999436863219939,"YER128W"
"YER129W",18.2518136914803,0.43892816262621,1.52202589619816,0.288384162005785,0.773052689891325,0.999436863219939,"YER129W"
"YER130C",14.1742100213873,0.199575531840225,1.65190106191649,0.120815668953371,0.903837038988047,0.999436863219939,"YER130C"
"YER131W",133.136210109298,0.180562365632887,0.398698236938358,0.452879769470373,0.650635319226875,0.999436863219939,"YER131W"
"YER132C",26.4081342797426,-0.578575994689931,1.44045073898306,-0.401663159337472,0.687931940877013,0.999436863219939,"YER132C"
"YER133W",72.5513780285049,0.190575703177574,0.645612366455654,0.295185955349362,0.767851830247895,0.999436863219939,"YER133W"
"YER134C",6.75033093485024,-1.41720780527371,2.16460069908514,-0.654720201223573,0.512647916421867,0.999436863219939,"YER134C"
"YER136W",51.742617717543,-1.57636748020218,0.880066748798486,-1.79119081859907,0.0732626790694576,0.999436863219939,"YER136W"
"YER137C",0.84659061411872,1.88259386102407,3.51018094387016,0.536323879346348,0.591734729836985,0.999436863219939,"YER137C"
"YER139C",0.0444317741580973,0.461240669998821,5.07085675729695,0.0909591203370311,0.927525073597361,0.999436863219939,"YER139C"
"YER140W",20.6992814560945,-3.32076849551584,2.30622429068383,-1.43991567035797,0.149891259053769,0.999436863219939,"YER140W"
"YER141W",30.9282526081372,-3.35435262859772,1.5064889499933,-2.22660287592062,0.0259738265888103,0.777648017126951,"YER141W"
"YER142C",9.33018087255351,-0.941447447225241,1.39386167961263,-0.675423868089178,0.499406505507333,0.999436863219939,"YER142C"
"YER143W",16.7824904655179,-0.329694224114433,2.00036438702434,-0.164817083453917,0.869087957282967,0.999436863219939,"YER143W"
"YER144C",37.740249727156,1.7016589048462,1.53472668013565,1.1087700024188,0.267529414373648,0.999436863219939,"YER144C"
"YER145C",37.9980723620991,-1.12934486393064,1.14252213361969,-0.988466508174069,0.322924229187079,0.999436863219939,"YER145C"
"YER146W",1.54490935005745,-0.244068225979896,0.800144389954154,-0.305030228349011,0.760343129825844,0.999436863219939,"YER146W"
"YER147C",6.26164121496263,-5.60843649554526,2.08740968729266,-2.68679240576838,0.00721417736001351,0.467510058917397,"YER147C"
"YER148W",24.4631648087345,0.328371103759923,0.915052984411388,0.358854743226863,0.719703757261082,0.999436863219939,"YER148W"
"YER149C",0.833974622057543,-1.60043589456371,5.05008450978286,-0.316912695512995,0.751309848569012,0.999436863219939,"YER149C"
"YER150W",112.662668454171,1.21177356811232,1.62132639111916,0.747396437108425,0.454824295417866,0.999436863219939,"YER150W"
