	alignment/bam/SRR20707035_sorted.bam	alignment/bam/SRR20707036_sorted.bam	alignment/bam/SRR20707037_sorted.bam	alignment/bam/SRR20707038_sorted.bam	alignment/bam/SRR20707039_sorted.bam	alignment/bam/SRR20707040_sorted.bam	alignment/bam/SRR20707041_sorted.bam	alignment/bam/SRR20707042_sorted.bam	alignment/bam/SRR20707043_sorted.bam	alignment/bam/SRR20707044_sorted.bam	alignment/bam/SRR20707045_sorted.bam	alignment/bam/SRR20707047_sorted.bam	alignment/bam/SRR20707048_sorted.bam	alignment/bam/SRR20707049_sorted.bam	alignment/bam/SRR20707050_sorted.bam	alignment/bam/SRR20707051_sorted.bam	alignment/bam/SRR20707053_sorted.bam	alignment/bam/SRR20707054_sorted.bam	alignment/bam/SRR20707056_sorted.bam	alignment/bam/SRR20707058_sorted.bam	alignment/bam/SRR20707059_sorted.bam	alignment/bam/SRR20707060_sorted.bam	alignment/bam/SRR20707061_sorted.bam	alignment/bam/SRR20707062_sorted.bam	alignment/bam/SRR20707063_sorted.bam	alignment/bam/SRR20707064_sorted.bam	alignment/bam/SRR20707065_sorted.bam	alignment/bam/SRR20707066_sorted.bam	alignment/bam/SRR20707067_sorted.bam	alignment/bam/SRR20707068_sorted.bam	alignment/bam/SRR20707069_sorted.bam	alignment/bam/SRR20707070_sorted.bam	alignment/bam/SRR20707071_sorted.bam	alignment/bam/SRR20707072_sorted.bam	alignment/bam/SRR20707073_sorted.bam	alignment/bam/SRR20707074_sorted.bam	alignment/bam/SRR20707075_sorted.bam	alignment/bam/SRR20707076_sorted.bam	alignment/bam/SRR20707077_sorted.bam	alignment/bam/SRR20707078_sorted.bam	alignment/bam/SRR20707079_sorted.bam	alignment/bam/SRR20707080_sorted.bam	alignment/bam/SRR20707081_sorted.bam	alignment/bam/SRR20707082_sorted.bam	alignment/bam/SRR20707083_sorted.bam	alignment/bam/SRR20707084_sorted.bam	alignment/bam/SRR20707085_sorted.bam	alignment/bam/SRR20707086_sorted.bam	alignment/bam/SRR20707087_sorted.bam	alignment/bam/SRR20707088_sorted.bam	alignment/bam/SRR20707089_sorted.bam	alignment/bam/SRR20707090_sorted.bam	alignment/bam/SRR20707091_sorted.bam	alignment/bam/SRR20707092_sorted.bam	alignment/bam/SRR20707093_sorted.bam	alignment/bam/SRR20707094_sorted.bam	alignment/bam/SRR20707095_sorted.bam	alignment/bam/SRR20707096_sorted.bam	alignment/bam/SRR20707097_sorted.bam	alignment/bam/SRR20707098_sorted.bam	alignment/bam/SRR20707099_sorted.bam	alignment/bam/SRR20707100_sorted.bam	alignment/bam/SRR20707101_sorted.bam	alignment/bam/SRR20707102_sorted.bam	alignment/bam/SRR20707103_sorted.bam	alignment/bam/SRR20707104_sorted.bam	alignment/bam/SRR20707105_sorted.bam	alignment/bam/SRR20707106_sorted.bam	alignment/bam/SRR20707107_sorted.bam	alignment/bam/SRR20707108_sorted.bam	alignment/bam/SRR20707109_sorted.bam	alignment/bam/SRR20707110_sorted.bam	alignment/bam/SRR20707111_sorted.bam	alignment/bam/SRR20707112_sorted.bam	alignment/bam/SRR20707113_sorted.bam	alignment/bam/SRR20707114_sorted.bam	alignment/bam/SRR20707115_sorted.bam	alignment/bam/SRR20707116_sorted.bam	alignment/bam/SRR20707117_sorted.bam	alignment/bam/SRR20707119_sorted.bam	alignment/bam/SRR20707120_sorted.bam	alignment/bam/SRR20707121_sorted.bam	alignment/bam/SRR20707122_sorted.bam	alignment/bam/SRR20707123_sorted.bam	alignment/bam/SRR20707124_sorted.bam	alignment/bam/SRR20707125_sorted.bam	alignment/bam/SRR20707127_sorted.bam	alignment/bam/SRR20707129_sorted.bam	alignment/bam/SRR20707131_sorted.bam	alignment/bam/SRR20707133_sorted.bam	alignment/bam/SRR20707134_sorted.bam	alignment/bam/SRR20707135_sorted.bam	alignment/bam/SRR20707136_sorted.bam	alignment/bam/SRR20707137_sorted.bam	alignment/bam/SRR20707139_sorted.bam	alignment/bam/SRR20707140_sorted.bam	alignment/bam/SRR20707141_sorted.bam	alignment/bam/SRR20707142_sorted.bam	alignment/bam/SRR20707143_sorted.bam	alignment/bam/SRR20707144_sorted.bam	alignment/bam/SRR20707145_sorted.bam	alignment/bam/SRR20707146_sorted.bam	alignment/bam/SRR20707147_sorted.bam	alignment/bam/SRR20707148_sorted.bam	alignment/bam/SRR20707149_sorted.bam	alignment/bam/SRR20707151_sorted.bam	alignment/bam/SRR20707152_sorted.bam	alignment/bam/SRR20707153_sorted.bam	alignment/bam/SRR20707154_sorted.bam	alignment/bam/SRR20707155_sorted.bam	alignment/bam/SRR20707156_sorted.bam	alignment/bam/SRR20707157_sorted.bam	alignment/bam/SRR20707158_sorted.bam	alignment/bam/SRR20707159_sorted.bam	alignment/bam/SRR20707160_sorted.bam	alignment/bam/SRR20707161_sorted.bam	alignment/bam/SRR20707162_sorted.bam	alignment/bam/SRR20707163_sorted.bam	alignment/bam/SRR20707164_sorted.bam	alignment/bam/SRR20707165_sorted.bam	alignment/bam/SRR20707166_sorted.bam	alignment/bam/SRR20707167_sorted.bam	alignment/bam/SRR20707168_sorted.bam	alignment/bam/SRR20707169_sorted.bam	alignment/bam/SRR20707170_sorted.bam
YGR112W	6.51934747860859	6.29029378136506	0	0	6.23658138462065	0	0	0	0	0	0	0	0	0	0	0	0	4.67688344714459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9000997762121	1.09729440642362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56294778130232	0	0	0	0	0	0	5.4141727424601	0	0	2.28614735977608	0	0	0	0	0	6.22860090865419	0	0	0	0	0	6.33440019865997	4.85670196580082	6.49186644016997	0	0.62404244412082	0	5.91675177274126	0	0	0	2.0100271462055	0	6.40166196884442	0	0	0	0	4.66172975437428	6.28680103279435	0	0	0	4.12328930328941	0	0	0	0	0	0	0	0	0	0	0	0	0	4.93552380492222	0	0	0	0	0	0	0
tI(AAU)G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03501297642761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30437074356002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88935955805094	0	0
YGL013C	6.90532597821418	0	0	0	0	0	3.88661753396685	4.91322958586619	0	0	0	4.63222221391751	0	0	0	0	0	5.38136472473378	0	0	6.61588455162901	0	0	0	0	0	2.01345227787206	0	6.85465141614466	3.97157565648921	0	6.62248066391872	0	0	7.25858820887921	0	5.629424953755	0	5.14710128491623	0	1.34123170167124	0	0	0	0	0	0	0	0	0	3.15340365421711	6.82229498339816	3.89196763899582	1.57034625296524	0	0	0	4.75250479346432	0	0	0	0	0	0	0	0	0	0	7.16241105099216	0	0	5.38731601163853	2.91314149695068	0	1.29534509444769	1.44396036491918	0.807447963262804	3.46566658850818	0	0	0	0	0	8.84346348285348	6.21684211302861	0	0	3.27264731806552	0	0	0	5.59803964818306	7.1631916289128	0	2.37618462320238	2.5414798393033	0	0	8.13228891174883	3.03298586191514	7.32356940491427	0.532267710991071	1.07483747797101	0	0	0	7.24521565229182	0.847129589690992	1.12761521360483	2.67806876044644	0	7.39520913756634	6.40028642910386	0	1.45617977110137	3.0626403712515	0	0	1.17315026787126	0	0	2.84528504349963	0	0	0
YGL076C	8.47294578902587	8.29978592324317	7.39704337938378	8.03347634258607	9.16960872574537	7.80642501067808	1.72178756806368	5.37613842266175	1.80969551684921	7.66761929003177	7.08685743820043	9.0334669301322	8.77480081172261	8.63791313129593	8.39586627147643	7.97379880526137	7.88317291802484	10.0365385267088	9.23652711972092	7.9287269172357	8.04633200692673	9.61278353054994	7.75176414355432	9.25383489356048	10.0053089816151	5.82669648294455	8.37540638138288	10.159071604338	10.3742670027237	9.55090124746484	9.56332657083347	8.37635014675077	7.90440673895976	8.71749450310193	10.1395461094204	9.58316153004019	8.74262937902098	8.7714348115365	10.1462733482446	8.85368827210709	9.42483757952138	8.87019365541353	9.17656722443176	9.97046073624861	8.793667836927	8.81286677878057	9.69049578805928	9.28907135378394	9.23167304656938	8.88025608493907	8.43769373556308	9.12940896630439	9.21214332081852	9.76104306953491	9.30362077718273	8.53854196763633	8.87223695714113	9.13872478125821	6.69977700870869	7.23011596048191	9.29210464132127	7.48646003202541	0	4.48942244660284	6.7547808453168	3.07226132255607	6.36582753758107	8.569342466497	6.67784635901852	7.59198728691517	7.57939946076868	7.69034695879902	6.58078185605126	0	7.65086565989019	6.92417932593227	8.30056895857424	7.65445261013098	7.35673429632549	7.49163624396058	8.06862879985539	6.86319217732429	8.59383970200757	6.38069083905258	6.2538193920305	10.126718821453	8.43311923083375	9.31839841138197	4.87924610143856	9.60543898051073	9.22942937285474	7.76148512358236	9.33605649514806	9.71282099215979	9.77421258232485	9.9363984434823	8.81758948413057	9.79875992226437	7.00715257016611	8.275918878653	9.14603778580248	9.01099106004559	8.71547377185451	10.2580710917952	9.7939888324483	8.19397464794556	9.7051832157527	9.78627893673303	8.78728168028945	9.21182375065464	9.42499156250399	9.49177453985424	10.6461605826053	9.36390437514601	10.1359339245382	9.78209437156626	9.03906783470406	9.11061298747544	9.74936573448856	9.5722852219322	9.07226953044376	8.8947695379482	8.2379206657595	8.6570266152028	9.5049517594947
YGR067C	0	0	0	0	5.63106985248425	0	0	0	0	0	0	0	0	0	0	0	0	1.82482767647156	0	0	0	3.86781721583729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.610667085932325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.29007576946487	0	0	0	1.8292064457851	3.31936921021861	0	0	0	0	0	0	0	0	0	0.974258426516721	0	7.2443355568826	0	0	0	0	0	0	6.42258864630775	0	0	0	3.41193022190683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGR094W	3.42790979427039	4.68366499364895	5.64745753794824	8.63730830455822	7.8967056047249	6.89996970515429	0	5.41947951343647	5.90408781501654	6.96582499943118	7.7398669856511	7.66741870628944	5.96775724523012	8.19359740082461	7.25561825351495	5.35351945691144	6.79060424617147	7.76238194769096	8.64145069920527	9.58063352219095	6.71848735924615	9.4257603539377	8.52551543362649	7.50971029561236	7.72018834903928	6.79984359423464	9.99445509766671	9.07416759198248	8.99280158585358	7.78997526167873	7.79841409849551	7.72074725394397	7.87334373075488	7.961460144478	8.44995915891691	7.87918640130772	6.15242212958385	5.32065449675382	8.14116743003462	5.62879659833848	3.35078750358842	9.20875362526571	4.32206580905354	9.77055143614504	7.16878128494761	5.0834583568367	8.75430891131099	6.88446330140573	7.98487085400582	4.80424313143395	7.00267844901725	5.73404227975161	2.55745846789283	6.69247616161523	4.58512200201598	3.64373443619008	6.48420601600467	5.91472548365428	7.96123907728291	9.22610224265989	8.79056285525278	8.4402057771618	0	1.65361606820963	7.16400244683207	0	7.01730133226607	7.91057203470552	0	8.80698136039228	1.64973724258064	4.13727411724135	3.31936921021861	7.78911916146144	7.09784648622538	0	8.85274612662104	5.31307135089336	7.13513734210184	3.13445629349217	7.62222854558656	9.12871154089091	2.41706662543862	4.2326735328101	3.12502392950727	7.34709051670867	5.72955723960986	6.66187697278774	4.72453701581308	7.52264362594833	8.1466177274273	6.01314639078936	8.90495215203814	8.15893976343466	8.66601047009008	8.49276842635899	6.94729215966573	5.57737631387145	7.46971894064948	8.05278189081492	5.91462510910371	7.76721452594465	8.45842986333021	6.48375524207318	8.67853121559182	4.9922379247642	8.0041290579107	8.1928113250099	6.90083377477636	1.88752255103068	5.02897792970246	6.16258760028855	9.08763856428694	4.8033971708147	6.91577798603531	7.65220794616039	6.86392245250962	8.94940646893505	5.09838779821919	4.8804101214088	4.46598640877836	7.61631191464883	7.18687528488668	7.305048145292	5.68242716866025
YGL226C-A	3.34880092244336	0	0	0	0	5.88597110311645	0	4.91322958586619	2.58769282572621	5.38510774468245	0	4.3807761503774	6.7226168173645	4.62170263397148	0	0	0	3.94563882828959	3.97556348229039	5.17480082640653	6.13330041308409	2.96339995596006	5.11435747457397	4.36318102059487	3.30551370807178	2.09752794974158	3.87466166797687	4.06021161462494	4.58763986751566	6.19751381967646	6.61765173788209	0	0	4.79481506735967	6.09238323024887	3.95683545876627	5.15939368546215	2.64742976693169	3.90760590394911	3.59290751133668	2.02408941942692	0	0	4.45939589596925	4.83977646956239	1.99690660220084	5.42504457680203	5.31629542757086	6.04927207515153	0	2.83643264481431	3.98520475735787	3.19290360385182	0	2.92070998726176	0	0	4.93844412726735	0	5.04253434755743	0	4.99772388539936	0	0	0	4.68386609558485	0	3.09205796974032	4.47378076824925	3.13011329232021	1.64973724258064	7.95815430972597	0	1.45088212320982	5.16609546977263	0	4.98889493670278	5.78308686841362	0	7.05836359763313	6.1419241658351	0	5.92616851903946	0	0	1.05822997677142	0	3.27264731806552	0	6.11308014389571	0	0	0	0	4.70872339581105	0	7.31079740289847	3.17550184978226	0	4.36425779614293	0	5.58047916768693	0	3.6003019055414	6.02415603417324	4.7927436999604	6.04298406330111	5.04250111896814	0	0	0	2.94993053410088	4.53737523837386	0	0	4.79666138137664	0	0	3.29060868673421	2.32007931994478	0	3.09782175457786	4.62446291299951	0	6.02431801290874
YGR045C	0	0	0	0	0	1.65681430958358	0	1.18053827024964	1.17174579212342	0	0	0	0	0	0	2.44141144048852	0	0	0	0	0	0	0	1.00296157969432	0	0	0	0	0	0	1.55777808397823	0	1.1864163304789	0	0	0	2.09666176036173	0	0	0	0	2.72810281829447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22129677452641	0	0	0	0	0	3.07226132255607	0	3.61949221834246	0	0	3.78937340100507	0	3.72776388522814	0	3.74006775584906	0	2.00016281817159	1.95261495704529	0	4.19314660483308	0	0	0	0	2.54290906073923	1.39152725448304	0	0	0	0	0	0	0	0	0	1.77016488533039	0	0	0	0	0	0.920218028288617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88935955805094	0	0
YGR175C	0	4.81929598877676	0	1.6150949911148	0	5.31315538146527	0	1.18053827024964	3.61771848339996	7.75738699654153	3.83247819910912	4.3807761503774	4.89159765232648	0	0	6.37481313971822	0	6.37872401830054	4.71906233093923	1.37653978054066	2.03502291958859	6.22543338897863	6.53967583786648	6.24424361789948	6.11604302388329	5.03140802747485	0	6.09914358809335	4.14327485969176	2.64285412334295	2.77230850832134	0	3.31194914966749	0	4.13119399873231	1.21459848689511	5.629424953755	0	6.17401648531332	0	0.821169517958236	0	7.50612580405483	1.54054382212344	1.12168885488441	0	7.79143825175644	2.23248925359626	0	0	1.46205492146919	5.92932910479398	6.876102961455	0	1.79267631452994	0	0	6.06211288808057	8.32705474931249	6.69390885419218	0	1.68287997282317	0	2.07701002729569	0	0	0	6.64539953973277	0	1.96648174808301	0	0	0	0	0	0	0	2.75307172676595	4.46269302741367	0	4.40272311243672	0	5.30689080786906	0	7.80758975684462	2.79764868972459	4.8635662722684	3.74172583131264	0	0	0	0	0	0	0	3.41193022190683	0	7.33061853010235	0	0	0	0	3.30039877355	7.20219501774386	0	8.16843712689176	5.98937758741496	8.07807305158644	0	7.14363460926747	0	0	6.42779422458067	5.38301680260679	3.78533383582855	8.63533653981157	2.76881410708323	0	0	4.24573791613608	6.8616753853112	0	6.07179116361232	3.53314645495572	4.62360329937342
YGL008C	7.76482234989908	8.62543267818427	9.07580053716805	6.11039422367855	9.09305274195922	9.17237653667129	0	1.82098626774019	6.69673111359221	2.55946148913526	9.32963434282846	9.55530816789193	8.57227135811924	7.86432446112107	5.40610786433636	5.00099607902395	9.80466254908456	11.578024275236	9.64283688479599	3.40308946619151	9.60295607452592	8.50895491593515	9.18585859746838	7.10916195478174	9.2816918073469	0	7.79918745131836	12.2210821996215	10.8650832867437	8.56486417210001	7.52149113733077	8.57248862052831	8.66337977257298	9.06249697302822	11.0408738088503	8.57007826665963	7.16218836494776	5.2821285406316	9.44922579240236	8.5101941643796	3.11576189261904	9.06462034227822	8.52572130582968	9.42679916484028	9.1730464872881	0.891181951744892	9.65088023869862	5.31629542757086	7.97734735394524	8.86265359021542	7.09816776557034	6.47303328834713	7.70518060118616	8.0170229225128	6.52652413429367	10.2006131506197	9.01245516427792	9.85506498677176	0	7.76847945760519	0	9.94145832905808	9.4209178886096	0	0	0	0	10.1644428132499	6.53842833275144	0.977741246586882	8.36726529038331	10.3250970159981	6.3108998840111	0	8.55265726258542	6.84001020305189	8.26231122511237	9.60010585026668	8.24761396861819	0	7.98764018427781	9.26383257575467	8.31453169778582	5.50780783740406	0	7.95921316766834	3.86152296074099	9.7667462319935	4.5512223710722	0	8.56864665260866	8.15285831598744	8.28235866685255	9.70440244343762	8.39373173911164	8.75674430722894	7.02467925360871	5.46257765366242	7.57857533852872	8.13553365030945	9.89202746895619	8.62731995554773	9.5294800121157	8.32197504908266	7.98788162489431	8.68665431250325	7.7048259413265	10.4469914373415	8.01861211699442	7.86959013216418	8.37216440154982	10.03791943325	11.4091698554719	9.23925934006354	9.01448725578393	10.7214819173078	8.85718983174177	8.21438511899805	8.19683970535107	9.66746238944084	8.60117306239256	9.0184841084378	8.62894584483273	9.47400355927664	7.56566584421704
YGR108W	0	0	0	0	0	3.26495360823895	0	0	3.75792087789715	0	3.83247819910912	0	7.31835147920569	4.91535175756734	0	0	3.51706116038805	5.83132578489305	0	0	0	5.24458680697987	0	0	0	0	0	7.48810031781474	1.78724486282999	0	7.11919076996856	0	0	2.44879876225116	5.62731664746906	0	0	0	0	0	0	2.24809708047207	0	0	0	0	0	0	0	0	2.42961929151572	0	0	2.30437074356002	0	0	5.25259189788229	0	0	6.18793292078481	0	0	0	0	0	0	0	0	2.30147413093	0	0	0	0	0	4.55719764848651	0	0	0	0	0	0	0	0	1.68930847020493	0	0	0	2.57312241342955	0	0	0	0	0	0	3.60616405484279	0	0	0	3.61912569064426	0	0	0	0	2.0633323617581	0	1.0197800417092	0.849337304074213	3.78478571753515	0	0	0	0	4.72645894961028	0	5.06828778262003	0	7.4618478931398	0.81476302635736	4.52124705833679	0	0	0	7.06831432591519	7.20517947734222	0.817992774226867
YGR218W	1.44506589884347	6.80517401380633	0	6.98712048917977	0	7.10567672729998	0	0	3.09035361280617	7.52153794784181	6.19031381360479	7.0308034565857	2.38354865097659	6.46808450419151	0	6.07630108309798	0	7.34768206442564	8.43588287086263	6.57274538550951	8.0631423657421	0	0	5.76069523891602	0	6.1711536062374	0	1.49028765937785	5.86706363112335	5.87534424629477	3.93130542751262	4.63366062625305	6.7741110847007	1.31413833806187	6.33569675802164	5.27208713860007	6.42973013109957	0	2.17052111635258	5.18216237175605	5.79299785570198	0	3.42926920085027	3.11039089925238	0	6.31527528503759	7.510773740174	4.9922553126419	0	0	5.24241594084386	4.4831660647838	0	8.66807131949921	5.85012707784788	0	0	0	4.72167250710761	6.42995008863543	3.19877290329284	0	0	0	3.59313138320924	9.48660908341255	0	6.36708729095253	0	7.39002530451202	0	4.65863700055229	2.09297974662017	4.5028330218178	4.6850469301967	5.89488266149175	6.86440136819949	6.51457645290277	0	0	0	7.77488658343416	0	8.11323468851862	0.974915316273972	6.32216942752102	1.02941987030744	8.12025736378993	5.26336169680597	0	5.76430843706359	1.00669250165281	5.09485009687246	6.96847969903355	7.20659125389843	2.5414798393033	4.95055970303441	7.06544704679072	0	6.12068946194574	3.685324224439	5.6590188819607	0	4.32747430525538	5.86178129653056	6.49828362406116	8.14153126154067	0	0	4.69904826048909	1.57438158980501	5.75424772993147	0	3.8881896147212	0	0	4.49827218477921	0	2.98234496717543	4.3901162314578	2.25335089609625	1.90671596147534	7.68567092799726	2.46802328434105	0
YGR205W	0	0	0	7.73125156370471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17452928000684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.24401895998344	0	0	0	0	0	0	0	0	0	0	0	0	0	5.15464036580927	0	0	0	0	0	0	0	1.81107591563139	0	0	0	6.55765010895348	0	6.11859199113751	0	0	0	0	0	0	2.22156856000357	4.05072002031803	0	0	0	0	0	0	0	0	2.08857556300375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34062712282418	0	0	0	0	0	0	0	0	0	0	0	0	0
YGL073W	4.31833698747355	0	0	1.0226581641521	0	3.09359091417956	0	1.18053827024964	0	5.10636172015445	0	4.1698797300556	6.09784235714221	0	8.04851389760394	6.44987019970914	0	0	2.90337768018491	0	3.50177558603832	5.57367208292169	3.30538357386719	3.91241396919353	0	5.12477451082285	0	7.07573895106903	5.93800715921514	3.97157565648921	6.18840154085308	7.04474064595607	5.1476491119742	0	2.47459774978386	4.77690604362799	5.84216399965165	7.83585854924307	0	0	4.09622740571455	3.82037853923135	0	1.54054382212344	2.35503159488545	5.13700339737696	3.71400713954237	0	0.730160447884713	1.7862036474129	0	1.47529788826027	0	4.73372730716097	0	5.02777771185125	5.7693187210044	6.60593779798422	0	6.59801469933918	6.50778691444954	8.13830594378554	5.21038656256486	6.00704444304991	6.02669405685756	5.24999641895068	6.84624762716474	8.34837641923008	6.76382811844326	1.55520718727126	6.16080405279116	6.27803064763494	0	2.82132864792362	0.788417177125472	5.76396060058664	6.11395611826634	0	4.57774342513864	4.04988033240881	5.36821055634172	3.05801145888021	0	0	9.08646935020776	0	0	5.65848570312743	0	4.76161136500291	4.57124930299669	2.81880884551538	0	0	0	0	0	0	0	5.68075014851865	0	0.920218028288617	0	0	2.63127328360311	5.03808072264397	6.92185249781001	3.69863778424495	6.70172397108785	7.5851466318056	0	6.45305084146944	0	6.01148126488269	4.33498959714034	0	5.82431977938948	4.74450088095787	4.74029248776778	3.80520880147076	4.65044835041485	0	4.45690347353536	7.24882948931348	5.63891067924366
YGL009C	0	2.87444084735651	8.58627762971597	11.5753573372951	6.53348839933797	6.95107607434589	0	3.63221232007484	0	0	9.20969645255542	6.48215552803064	6.96595391659788	4.62170263397148	9.25215270870993	0	0	8.98821397788145	3.38239258722113	0	2.84731242575561	4.04805658851627	0	1.00296157969432	6.22553277648545	7.36621476343046	5.49324206150094	7.54045383940002	9.2824244464432	5.76833615527084	3.33227884583931	0	0	0	5.52392146169033	3.82859284635194	6.23005678272135	0	5.40730767017282	5.37768990225274	1.34123170167124	3.82037853923135	0	7.05228389332408	7.98109529091256	0	7.07984391662701	6.37511386563044	6.80325751058936	0	7.63891054320793	5.26260679734721	5.23458679064863	0	0.865145481543395	5.1496185062574	8.59967662513744	0	0	8.30642715607936	0	11.450309229732	0	0	4.53208496025432	0	4.38648737862592	4.70544651517291	5.15301838859996	6.81350748055203	10.4392173162791	9.37141652119338	0	8.27833166014886	8.36812163447147	0	5.96599789834256	8.42649628177463	8.05005316067634	0	7.67059585884173	0	4.47390921288282	0	8.10438558627309	0	0	5.4699152641472	0	1.96454775588579	0	1.59387895493298	5.38078372776484	7.22541477861064	6.66674048435883	2.5414798393033	0	6.88997353681838	0	0	0	5.24924251459771	3.7193293845773	6.6375621357872	7.43010918683104	0	5.38837314697208	0	0	0	3.15579980483601	5.07872522966309	7.53351648706127	1.91125568171787	7.50600847671631	8.10727935044403	4.44423980427946	7.42439365332524	0	7.31058616448963	8.39378596393287	7.45045899029045	6.77958106375734	5.30484832753435	5.571071231663
